,MonthsActive,AvgOrderValue,NumOrdersLastQuarter,DaysSinceLastOrder,SupportTicketsFiled,Churned
16248,56,50.47,4,2,1,0
16249,4,113.63,7,1,1,0
16250,48,60.7,4,13,1,0
16251,19,52.82,5,36,1,0
16252,47,32.61,8,38,1,0
16253,7,45.23,6,0,2,0
16254,7,54.24,5,14,1,0
16255,56,100.91,9,31,0,0
16256,22,40.14,3,29,0,0
16257,8,81.0,7,33,0,0
16258,31,109.7,8,1,1,0
16259,22,33.98,3,9,0,0
16260,34,42.31,1,14,1,0
16261,43,83.89,2,8,0,0
16262,56,59.61,4,2,0,0
16263,24,51.86,5,10,1,0
16264,21,67.23,6,33,1,0
16265,42,27.98,4,18,1,0
16266,52,64.03,5,9,0,0
16267,11,35.82,6,17,0,0
16268,21,55.99,6,55,0,0
16269,19,49.92,4,1,0,0
16270,5,39.15,5,20,2,0
16271,59,37.95,7,10,1,0
16272,47,82.24,5,3,1,0
16273,41,83.08,3,8,0,0
16274,22,27.67,5,16,0,0
16275,36,54.42,4,7,0,0
16276,39,37.97,5,54,1,0
16277,8,70.19,5,6,0,0
16278,46,60.23,3,32,0,0
16279,29,57.57,4,21,1,0
16280,56,43.71,3,8,1,0
16281,5,35.54,4,8,1,0
16282,35,69.67,1,10,2,0
16283,35,27.55,8,51,1,1
16284,45,104.58,5,11,1,0
16285,43,33.92,4,1,0,1
16286,15,33.39,10,15,0,0
16287,55,59.82,4,12,1,0
16288,21,33.92,8,45,2,0
16289,21,59.55,8,8,0,0
16290,15,55.13,3,12,0,0
16291,2,52.04,6,0,1,0
16292,56,78.2,3,49,1,0
16293,59,30.47,3,2,0,0
16294,57,44.99,6,3,0,0
16295,33,85.78,4,15,0,0
16296,4,131.78,3,53,1,1
16297,17,50.72,5,17,0,0
16298,36,27.35,5,17,0,0
16299,58,83.01,3,1,0,0
16300,53,30.33,3,10,0,0
16301,57,36.94,8,17,0,0
16302,5,74.42,5,82,0,1
16303,49,49.71,6,18,1,0
16304,38,60.87,3,2,0,0
16305,27,92.41,3,27,0,0
16306,29,200.54,8,22,1,0
16307,54,28.5,10,25,0,0
16308,49,36.27,4,6,1,0
16309,53,35.66,7,18,0,0
16310,18,139.62,6,9,1,0
16311,6,51.31,4,4,0,0
16312,46,105.97,5,3,0,0
16313,50,54.3,6,2,1,0
16314,12,37.09,3,17,0,0
16315,18,54.85,5,25,0,0
16316,54,33.34,5,3,0,0
16317,37,99.76,10,32,0,0
16318,51,84.23,9,14,2,0
16319,51,24.13,5,2,0,0
16320,27,49.7,7,41,0,0
16321,1,46.84,2,17,0,0
16322,19,60.41,5,9,0,0
16323,46,36.81,6,58,0,0
16324,40,85.38,5,76,1,1
16325,17,31.03,6,18,0,0
16326,34,28.9,9,27,2,0
16327,10,56.04,4,5,2,0
16328,13,60.22,3,60,1,1
16329,3,42.19,6,62,0,0
16330,39,52.72,4,10,1,1
16331,8,90.67,3,25,0,0
16332,17,54.43,5,64,1,0
16333,32,33.52,7,10,1,0
16334,59,30.45,7,34,1,0
16335,29,60.57,4,25,1,0
16336,42,33.22,6,5,1,0
16337,58,59.04,8,1,3,0
16338,23,63.42,5,101,1,1
16339,19,82.4,5,26,0,0
16340,48,58.79,2,13,0,0
16341,26,45.02,4,23,0,0
16342,39,81.47,3,7,0,0
16343,29,38.95,5,23,0,0
16344,23,49.91,7,21,1,0
16345,22,67.78,4,9,0,0
16346,44,55.43,3,10,0,0
16347,45,70.82,6,11,1,0
16348,48,27.3,4,21,0,0
16349,57,170.79,3,27,0,0
16350,57,52.1,4,2,1,0
16351,51,42.21,4,21,0,0
16352,29,62.49,5,17,2,0
16353,31,67.72,4,3,1,0
16354,26,47.46,8,35,0,0
16355,27,37.46,5,1,0,0
16356,39,68.23,3,2,0,0
16357,34,104.32,7,8,0,0
16358,34,37.28,6,15,0,1
16359,58,87.09,4,21,0,0
16360,29,29.17,4,8,0,0
16361,19,41.91,3,5,2,0
16362,17,60.88,4,24,3,0
16363,19,97.77,4,16,0,0
16364,25,37.96,6,24,0,0
16365,34,60.24,5,3,0,0
16366,44,55.43,2,3,0,0
16367,9,33.26,3,18,0,0
16368,40,133.33,6,20,0,0
16369,50,122.87,5,14,0,0
16370,20,30.66,8,23,0,0
16371,19,44.22,4,44,0,0
16372,8,91.17,7,13,0,0
16373,1,48.08,4,5,2,0
16374,1,156.8,4,9,0,0
16375,6,36.72,5,10,0,0
16376,45,42.52,3,5,1,0
16377,38,54.81,6,8,0,0
16378,22,58.11,4,8,0,0
16379,55,72.57,4,17,0,0
16380,16,50.1,4,1,0,0
16381,2,30.47,4,10,0,0
16382,55,112.99,4,5,0,0
16383,11,103.8,7,1,0,0
16384,53,155.84,3,8,2,0
16385,41,37.8,13,56,1,0
16386,60,55.75,2,12,1,0
16387,35,70.04,5,32,1,0
16388,21,33.71,4,8,2,0
16389,22,67.36,4,78,1,0
16390,27,72.1,7,14,1,0
16391,39,23.77,8,8,2,0
16392,27,60.12,3,28,0,0
16393,9,26.03,6,59,0,0
16394,13,64.03,4,22,1,0
16395,56,34.12,11,6,2,0
16396,12,44.61,9,10,0,0
16397,43,28.05,3,3,0,1
16398,45,43.54,7,8,0,0
16399,6,21.55,5,36,0,0
16400,45,66.23,3,3,0,0
16401,11,87.51,3,1,0,0
16402,21,33.54,2,10,0,0
16403,50,36.52,4,14,1,0
16404,6,33.3,3,5,0,0
16405,14,71.82,10,12,1,0
16406,51,100.76,9,45,0,0
16407,6,86.18,5,11,1,0
16408,24,66.43,3,2,0,0
16409,10,74.78,9,7,0,0
16410,12,53.84,4,9,0,0
16411,16,66.92,6,24,2,0
16412,23,109.11,3,45,0,0
16413,53,98.51,3,2,1,0
16414,42,69.91,5,4,0,0
16415,47,76.19,4,4,0,0
16416,49,53.05,6,60,1,1
16417,51,51.05,4,5,2,0
16418,60,119.99,4,12,0,0
16419,51,41.77,3,6,0,1
16420,32,93.1,1,2,1,0
16421,15,53.81,6,32,0,0
16422,35,49.83,5,8,0,0
16423,23,57.09,3,5,0,0
16424,1,41.48,5,13,0,0
16425,33,68.88,5,8,1,0
16426,34,71.1,3,1,3,0
16427,48,97.55,3,6,1,0
16428,40,83.58,4,11,0,0
16429,8,73.31,7,15,1,0
16430,6,81.51,6,17,0,0
16431,53,47.96,6,13,0,0
16432,57,43.49,4,17,3,0
16433,44,23.28,5,5,1,0
16434,56,60.45,3,18,0,0
16435,38,102.42,5,36,0,0
16436,42,39.21,2,10,0,0
16437,12,46.62,5,5,0,0
16438,53,41.39,4,4,1,0
16439,41,84.09,3,52,0,0
16440,10,55.71,7,6,0,0
16441,9,67.06,9,6,0,0
16442,25,71.28,5,0,0,0
16443,1,27.16,5,47,0,0
16444,13,78.54,5,3,1,0
16445,12,77.35,8,31,0,0
16446,3,45.01,6,75,0,1
16447,4,49.2,2,9,0,0
16448,27,37.0,5,16,2,1
16449,38,79.37,5,37,0,0
16450,38,139.52,2,5,1,0
16451,48,48.82,7,27,0,0
16452,35,51.65,4,4,0,0
16453,55,59.81,7,7,0,0
16454,17,48.81,8,23,1,0
16455,30,35.41,9,11,1,0
16456,4,52.19,8,47,0,0
16457,29,43.81,4,29,0,0
16458,48,119.18,7,22,1,1
16459,9,56.99,9,33,0,0
16460,48,86.27,3,16,0,0
16461,40,37.71,4,18,0,0
16462,24,64.21,5,12,0,0
16463,29,83.01,3,38,0,0
16464,55,147.36,6,9,0,0
16465,14,98.22,7,37,0,0
16466,43,67.27,4,16,2,0
16467,3,60.28,4,28,1,1
16468,43,65.89,11,6,1,0
16469,57,46.92,4,20,2,0
16470,17,119.23,5,5,1,0
16471,45,77.21,6,31,0,0
16472,22,70.2,6,7,1,0
16473,55,55.54,3,20,0,0
16474,60,40.65,2,5,0,0
16475,31,72.17,5,1,0,0
16476,1,45.76,2,55,2,1
16477,60,96.05,5,32,3,0
16478,55,31.4,9,4,3,1
16479,51,78.32,6,5,1,0
16480,55,71.21,7,18,0,0
16481,2,89.61,4,10,0,0
16482,40,140.75,7,6,1,0
16483,53,58.26,9,37,1,0
16484,51,49.38,4,12,1,0
16485,47,35.62,5,11,0,0
16486,56,49.88,3,4,0,0
16487,23,38.34,6,31,0,0
16488,55,45.22,3,5,1,0
16489,58,48.14,4,67,0,0
16490,1,41.9,3,50,0,0
16491,47,27.37,4,3,0,0
16492,26,53.09,3,25,0,0
16493,32,37.17,3,12,0,0
16494,28,84.56,4,22,0,0
16495,52,25.91,3,0,0,0
16496,2,75.04,7,31,0,0
16497,45,76.59,3,25,1,0
16498,55,82.07,7,4,0,0
16499,21,79.06,5,29,0,0
16500,16,61.32,5,63,0,1
16501,21,43.8,3,14,1,0
16502,35,40.67,4,24,0,0
16503,7,42.6,4,12,0,0
16504,58,42.99,9,18,1,0
16505,42,112.95,4,39,1,1
16506,5,49.43,5,24,0,0
16507,56,73.38,3,6,0,0
16508,39,48.57,2,39,2,0
16509,17,16.55,8,14,4,0
16510,49,39.85,4,14,0,0
16511,11,66.73,5,6,0,0
16512,33,73.15,4,4,1,0
16513,42,45.03,7,24,1,1
16514,15,22.64,3,44,0,0
16515,41,40.93,6,17,0,0
16516,7,70.62,7,10,0,0
16517,26,66.97,4,16,0,0
16518,31,84.76,4,21,0,0
16519,18,54.21,4,1,1,0
16520,19,27.8,7,11,1,0
16521,10,50.11,7,57,1,0
16522,43,67.24,6,16,0,0
16523,56,25.85,4,11,0,0
16524,55,45.44,3,7,0,0
16525,16,62.37,1,7,0,0
16526,10,60.57,4,15,0,0
16527,29,64.08,5,7,0,0
16528,28,37.05,5,39,2,0
16529,36,64.62,3,6,0,0
16530,37,68.54,3,40,0,0
16531,25,52.7,4,12,1,0
16532,5,47.47,2,25,0,0
16533,1,72.84,8,23,0,0
16534,4,131.29,2,7,0,0
16535,27,96.13,4,14,0,0
16536,17,67.67,8,2,1,0
16537,15,30.29,4,1,0,0
16538,54,82.58,9,24,0,0
16539,35,42.87,7,22,0,0
16540,54,64.43,2,3,0,0
16541,33,43.21,4,28,3,1
16542,46,50.22,6,25,0,0
16543,8,50.51,7,45,1,0
16544,55,70.44,1,33,0,0
16545,3,86.88,4,1,1,0
16546,11,56.17,4,8,0,0
16547,5,58.6,4,40,0,0
16548,33,79.09,7,14,0,0
16549,10,61.65,6,9,1,0
16550,12,36.82,5,3,0,0
16551,1,59.9,8,9,1,0
16552,35,81.65,7,4,0,0
16553,6,55.73,5,18,0,0
16554,55,28.51,1,4,0,0
16555,14,74.54,1,3,1,0
16556,19,76.97,3,14,0,0
16557,12,65.94,5,39,1,0
16558,48,68.12,5,29,0,0
16559,55,62.25,3,28,1,0
16560,19,55.36,7,54,0,0
16561,49,32.98,4,13,0,0
16562,43,54.95,6,28,0,0
16563,9,33.18,6,8,0,0
16564,26,116.62,5,4,1,0
16565,56,56.35,4,13,1,0
16566,9,37.49,3,23,0,0
16567,46,52.64,6,5,1,0
16568,26,45.04,3,74,0,1
16569,45,32.79,8,105,0,0
16570,55,70.8,3,1,1,0
16571,54,34.35,4,60,0,0
16572,12,32.29,7,17,1,0
16573,46,61.52,2,16,0,0
16574,3,53.77,4,14,1,0
16575,27,59.34,5,73,0,0
16576,23,72.64,6,9,1,0
16577,41,60.18,3,9,0,0
16578,54,41.94,3,38,0,0
16579,3,94.15,4,4,2,0
16580,15,47.68,3,15,1,0
16581,11,62.96,6,6,0,0
16582,6,51.74,7,1,1,0
16583,34,69.53,4,24,0,0
16584,43,51.08,6,13,0,0
16585,14,33.44,5,52,0,0
16586,57,102.48,6,13,0,0
16587,54,51.34,5,17,1,0
16588,25,48.52,6,5,0,0
16589,22,38.95,5,23,3,0
16590,12,38.56,4,6,1,0
16591,19,48.46,6,41,1,0
16592,18,90.12,5,26,0,0
16593,42,82.99,5,33,1,0
16594,25,51.64,7,1,0,0
16595,24,43.51,7,2,3,1
16596,58,135.51,3,33,1,0
16597,48,67.3,1,4,0,0
16598,50,116.85,5,14,0,0
16599,43,79.35,8,16,1,0
16600,9,55.34,6,4,0,0
16601,39,70.79,6,11,1,0
16602,30,41.48,3,14,0,0
16603,37,121.61,3,19,0,0
16604,14,56.0,4,15,0,0
16605,56,32.3,3,3,0,0
16606,10,79.23,7,12,1,0
16607,53,53.78,5,16,0,0
16608,7,70.92,3,20,0,0
16609,22,58.51,8,25,0,0
16610,3,38.44,3,29,0,0
16611,60,46.81,8,14,0,0
16612,25,59.63,5,15,3,0
16613,55,52.08,10,45,0,0
16614,21,70.31,8,19,1,0
16615,39,48.81,5,17,1,0
16616,31,60.47,7,10,1,0
16617,58,52.91,9,11,2,0
16618,40,65.51,3,2,1,0
16619,3,114.8,5,37,0,0
16620,14,66.44,3,7,2,0
16621,17,41.08,5,23,0,0
16622,11,47.31,9,18,1,0
16623,12,58.77,4,32,0,0
16624,2,36.37,6,4,0,0
16625,45,82.25,7,4,2,0
16626,50,58.01,3,11,0,0
16627,32,56.32,7,5,0,0
16628,44,61.96,2,8,1,0
16629,17,69.45,5,10,0,0
16630,45,56.41,4,50,0,0
16631,46,40.87,6,1,0,0
16632,8,59.29,4,13,0,0
16633,2,36.16,4,3,1,0
16634,13,41.43,4,29,0,0
16635,46,15.79,6,1,1,0
16636,37,32.12,5,39,0,0
16637,44,42.37,7,17,0,0
16638,12,57.25,8,29,0,0
16639,37,93.9,6,4,0,1
16640,40,29.54,5,8,1,0
16641,28,65.06,6,6,0,0
16642,45,30.54,4,12,0,0
16643,32,30.59,4,28,0,0
16644,52,94.45,6,21,0,0
16645,55,68.46,4,51,0,0
16646,35,93.62,5,8,0,0
16647,24,82.65,7,14,1,0
16648,31,29.87,4,26,0,0
16649,14,65.7,4,2,0,1
16650,58,68.45,9,16,0,0
16651,12,41.31,10,27,0,0
16652,42,56.89,8,3,0,0
16653,11,77.55,7,18,2,0
16654,49,95.86,8,1,0,0
16655,46,63.81,7,4,1,0
16656,14,47.29,2,8,1,1
16657,1,49.63,9,10,0,0
16658,35,59.84,5,30,0,0
16659,52,29.61,5,37,0,0
16660,21,58.3,6,29,0,0
16661,57,38.68,3,16,1,0
16662,31,65.29,6,1,0,1
16663,48,34.67,6,1,1,0
16664,25,45.98,5,31,0,0
16665,20,42.25,4,16,0,0
16666,19,23.31,9,18,0,0
16667,20,43.45,5,32,1,0
16668,17,58.86,4,43,0,0
16669,12,58.19,7,6,1,0
16670,31,42.71,4,4,0,0
16671,47,34.13,4,13,1,0
16672,33,57.44,9,15,0,0
16673,23,33.62,2,6,1,0
16674,8,45.76,8,55,1,0
16675,57,32.33,4,1,2,0
16676,1,51.6,6,4,0,0
16677,28,104.7,9,1,0,0
16678,9,43.44,4,30,1,0
16679,12,72.89,3,1,0,0
16680,10,41.01,5,9,1,0
16681,17,75.25,8,5,3,0
16682,37,60.26,3,7,0,0
16683,30,67.81,4,9,0,0
16684,31,83.43,7,36,1,0
16685,46,36.2,7,14,2,0
16686,5,51.23,7,27,0,0
16687,13,40.86,4,48,0,0
16688,14,64.6,3,2,1,0
16689,17,72.44,7,52,0,0
16690,25,38.19,5,2,0,0
16691,36,55.31,9,4,1,0
16692,12,42.09,5,21,1,0
16693,55,24.91,4,19,0,0
16694,28,48.12,3,12,0,0
16695,52,73.75,8,37,0,0
16696,42,34.17,5,72,0,0
16697,25,21.01,7,23,0,0
16698,5,51.47,6,34,0,0
16699,55,40.73,3,2,0,0
16700,22,43.76,4,13,0,0
16701,58,35.83,5,11,1,0
16702,47,99.88,4,23,1,1
16703,23,43.98,5,17,0,0
16704,40,77.44,4,7,1,0
16705,6,63.44,2,14,0,0
16706,29,52.4,6,4,0,0
16707,27,85.4,2,7,0,0
16708,38,61.4,2,9,0,0
16709,29,42.46,7,2,0,0
16710,44,29.02,2,35,0,0
16711,7,20.86,8,14,2,0
16712,50,108.24,8,10,1,0
16713,50,80.15,5,26,0,0
16714,44,63.16,6,15,0,0
16715,19,59.27,4,38,0,1
16716,39,41.86,7,19,1,0
16717,36,56.57,4,35,0,1
16718,19,48.36,4,30,0,0
16719,6,57.41,6,5,0,0
16720,3,43.37,4,40,1,0
16721,50,18.45,5,15,1,0
16722,40,99.39,3,10,0,0
16723,29,41.17,7,15,1,0
16724,7,61.64,6,25,1,0
16725,58,47.65,7,1,1,0
16726,46,36.68,3,15,1,0
16727,57,26.01,5,26,0,0
16728,55,26.88,8,35,0,0
16729,34,86.31,3,11,1,0
16730,43,57.71,2,17,1,0
16731,54,35.22,6,39,0,0
16732,21,29.09,8,13,1,0
16733,59,38.46,3,40,1,1
16734,12,33.14,3,96,0,1
16735,13,69.5,9,43,0,0
16736,27,56.92,4,27,0,0
16737,28,55.86,6,9,0,0
16738,44,66.56,8,27,0,0
16739,9,89.94,3,3,0,1
16740,48,34.28,5,10,2,0
16741,2,32.56,4,50,1,0
16742,57,70.27,5,21,0,0
16743,55,52.02,4,18,0,0
16744,18,105.57,5,5,2,0
16745,14,43.0,3,15,0,0
16746,26,75.31,5,31,0,0
16747,5,47.38,10,24,1,0
16748,59,48.03,3,5,0,0
16749,47,35.06,6,9,0,0
16750,19,104.07,6,7,1,0
16751,13,37.93,4,2,0,0
16752,15,30.15,3,7,0,0
16753,31,41.28,3,0,0,0
16754,4,35.87,3,48,1,1
16755,53,62.85,4,19,0,0
16756,58,33.32,4,1,0,0
16757,18,56.83,3,15,1,0
16758,34,103.89,8,44,0,0
16759,59,68.58,4,5,2,0
16760,17,66.25,5,17,1,1
16761,26,52.91,7,16,1,0
16762,37,71.05,8,23,0,1
16763,22,92.49,4,5,0,0
16764,46,23.12,3,12,0,0
16765,50,33.04,10,8,1,0
16766,47,64.87,4,2,2,0
16767,23,92.42,5,49,1,1
16768,7,81.38,3,11,0,0
16769,3,110.02,4,22,0,0
16770,13,62.28,5,16,0,0
16771,51,56.0,4,4,2,0
16772,3,85.4,2,71,0,1
16773,7,75.84,1,1,1,1
16774,8,85.23,4,48,1,1
16775,48,25.25,5,4,0,0
16776,12,43.4,5,41,1,0
16777,6,54.37,4,10,0,0
16778,10,44.71,5,2,1,0
16779,39,97.6,5,13,0,0
16780,49,35.44,4,42,0,0
16781,43,101.64,4,1,1,0
16782,30,28.32,2,19,1,0
16783,59,40.44,6,11,1,0
16784,8,53.14,2,19,1,0
16785,45,81.65,7,19,1,0
16786,32,38.63,3,46,1,0
16787,1,29.61,6,54,0,0
16788,29,55.17,4,64,1,0
16789,16,49.99,5,42,0,0
16790,49,58.74,5,16,0,0
16791,18,42.21,5,35,1,0
16792,48,37.06,9,0,0,0
16793,20,45.75,5,4,1,0
16794,12,43.85,3,33,0,0
16795,36,40.53,6,6,3,0
16796,5,46.69,7,22,0,0
16797,33,48.32,5,17,0,0
16798,11,27.62,4,10,0,0
16799,28,49.61,3,13,0,0
16800,4,29.36,4,27,0,0
16801,23,78.06,6,61,1,0
16802,23,40.54,5,3,0,0
16803,17,64.0,3,3,0,0
16804,21,53.1,2,89,0,1
16805,4,52.23,6,34,0,0
16806,30,39.54,4,0,1,0
16807,7,54.33,6,55,1,0
16808,1,71.47,5,51,0,0
16809,11,47.67,4,12,0,0
16810,35,54.6,5,14,1,0
16811,48,69.57,5,20,0,0
16812,13,53.05,3,2,0,1
16813,37,34.06,4,6,1,0
16814,19,88.75,3,2,1,0
16815,14,109.68,4,19,0,0
16816,33,64.21,5,9,1,0
16817,5,57.73,5,58,0,1
16818,44,36.23,3,3,0,0
16819,18,46.04,4,47,1,0
16820,24,41.56,5,8,0,0
16821,47,115.05,6,2,0,0
16822,39,58.76,3,39,1,0
16823,10,49.34,3,3,1,0
16824,18,25.85,7,4,0,0
16825,25,39.11,6,17,0,0
16826,59,92.28,4,4,0,0
16827,15,46.95,7,16,1,0
16828,50,35.88,8,7,1,0
16829,2,49.64,5,26,0,0
16830,33,93.84,4,20,1,0
16831,35,57.81,8,18,0,0
16832,14,64.23,3,6,0,0
16833,54,46.81,5,7,0,0
16834,35,50.98,8,6,1,0
16835,21,79.35,3,4,0,0
16836,52,60.52,4,16,2,1
16837,22,34.82,3,6,1,0
16838,19,51.36,5,26,0,0
16839,37,80.78,10,26,0,0
16840,56,37.1,12,14,1,0
16841,11,62.35,6,20,0,0
16842,43,22.76,8,8,1,0
16843,38,41.28,12,17,0,0
16844,12,31.1,4,6,1,0
16845,55,63.88,6,39,1,1
16846,54,62.18,6,19,0,0
16847,48,64.87,5,17,0,0
16848,15,39.21,2,42,0,0
16849,8,50.98,6,51,0,0
16850,41,65.95,4,4,1,0
16851,30,33.41,7,11,0,0
16852,47,91.7,7,25,0,0
16853,19,46.87,2,4,0,0
16854,22,44.72,6,3,0,0
16855,18,40.79,8,44,0,0
16856,42,58.73,7,14,0,0
16857,49,48.02,6,25,1,0
16858,58,46.08,2,17,1,0
16859,45,90.13,7,27,0,0
16860,45,71.76,3,38,0,0
16861,49,73.02,5,13,0,0
16862,56,37.76,5,10,1,0
16863,60,36.33,3,7,0,0
16864,24,69.47,3,17,0,0
16865,10,36.66,4,8,1,0
16866,54,62.46,3,25,1,0
16867,26,71.63,2,0,1,0
16868,26,47.0,6,128,1,1
16869,22,100.32,4,122,1,1
16870,58,55.85,4,4,1,0
16871,47,32.43,1,9,0,0
16872,16,48.84,3,29,0,0
16873,22,59.12,4,31,0,0
16874,27,32.82,6,0,0,0
16875,28,60.11,3,76,1,1
16876,44,76.62,5,3,0,0
16877,28,38.15,6,12,0,0
16878,23,48.91,4,24,3,0
16879,1,88.17,4,19,0,0
16880,41,50.85,6,17,0,0
16881,13,47.2,5,43,1,0
16882,58,65.22,5,20,0,0
16883,48,34.14,6,6,1,0
16884,24,40.98,4,18,0,0
16885,31,106.73,5,12,1,1
16886,16,54.16,5,30,0,0
16887,22,54.69,7,55,0,0
16888,56,107.0,7,35,1,0
16889,43,27.94,6,17,1,0
16890,16,42.79,7,5,0,0
16891,55,66.34,6,54,1,1
16892,24,46.83,3,34,1,1
16893,44,58.23,2,66,2,0
16894,7,56.66,4,0,0,0
16895,18,51.76,5,4,0,0
16896,36,47.51,7,42,0,0
16897,10,75.28,4,25,1,1
16898,60,35.02,4,12,0,0
16899,60,30.04,4,71,0,0
16900,10,39.08,5,8,1,0
16901,41,39.5,3,8,2,0
16902,43,38.17,8,13,0,0
16903,12,32.95,3,37,0,1
16904,13,64.36,5,34,1,0
16905,26,70.56,2,11,0,0
16906,54,59.78,6,8,0,0
16907,22,64.87,8,15,0,0
16908,19,71.19,7,22,2,1
16909,10,50.47,4,4,0,0
16910,12,48.65,8,3,0,0
16911,43,70.49,5,39,0,0
16912,41,54.57,5,4,0,0
16913,8,31.33,5,17,0,1
16914,22,57.01,5,3,1,0
16915,49,78.06,4,4,1,0
16916,57,57.03,1,27,1,1
16917,17,51.66,3,4,1,0
16918,40,26.95,4,37,0,0
16919,30,68.54,3,8,1,0
16920,28,37.58,1,10,0,0
16921,16,74.43,6,17,0,0
16922,4,58.25,4,21,0,0
16923,16,93.81,5,1,2,0
16924,12,72.5,2,16,1,0
16925,28,58.0,6,25,0,0
16926,35,56.8,9,12,0,0
16927,14,56.61,3,4,0,0
16928,29,40.95,6,1,0,1
16929,8,121.41,4,24,1,0
16930,14,43.11,9,4,1,0
16931,5,62.41,5,23,0,0
16932,57,43.25,3,0,0,0
16933,44,44.23,4,46,1,1
16934,14,52.08,3,12,0,0
16935,53,88.23,9,74,1,0
16936,7,70.46,5,5,0,0
16937,18,56.83,4,44,0,0
16938,37,102.79,7,41,0,0
16939,49,29.06,6,16,0,0
16940,39,70.05,5,31,0,0
16941,35,25.83,6,27,1,0
16942,33,43.78,5,42,0,1
16943,11,56.67,10,21,1,0
16944,27,51.95,2,62,2,0
16945,53,45.4,3,8,1,0
16946,60,49.06,8,9,0,0
16947,2,40.35,5,0,0,0
16948,56,42.36,3,19,1,0
16949,46,71.46,8,6,0,0
16950,59,82.64,3,24,0,0
16951,41,169.22,4,14,0,0
16952,45,41.84,7,10,1,0
16953,17,38.87,5,1,0,0
16954,58,40.45,8,21,0,0
16955,21,104.83,5,5,0,0
16956,49,40.49,4,35,0,1
16957,33,57.13,5,31,1,0
16958,56,35.15,10,18,1,0
16959,33,88.33,7,7,1,0
16960,30,87.87,4,1,0,0
16961,59,70.61,4,7,0,0
16962,32,68.7,3,59,1,0
16963,47,47.84,3,20,0,0
16964,46,41.58,4,33,0,0
16965,20,55.72,4,20,1,0
16966,29,76.5,6,2,0,0
16967,35,60.96,7,7,0,0
16968,29,31.69,2,12,2,0
16969,2,58.97,7,10,0,0
16970,3,65.5,6,4,0,0
16971,36,39.33,10,22,0,0
16972,31,61.63,3,9,0,0
16973,49,25.32,5,7,0,0
16974,56,118.98,4,6,1,0
16975,58,38.3,2,28,0,1
16976,35,133.74,8,0,1,0
16977,17,28.7,3,40,1,0
16978,39,79.1,11,15,1,0
16979,53,54.07,7,33,0,1
16980,43,70.39,6,3,1,0
16981,21,134.0,7,46,0,0
16982,59,41.55,9,11,1,0
16983,26,69.02,5,76,1,1
16984,36,39.64,7,42,0,1
16985,52,32.63,3,57,1,0
16986,46,57.74,4,4,1,0
16987,54,47.47,3,2,1,0
16988,19,43.43,5,10,2,0
16989,37,48.45,4,23,0,0
16990,14,45.01,4,0,1,0
16991,42,74.17,3,33,0,0
16992,58,114.41,5,79,2,1
16993,8,81.07,6,11,1,1
16994,1,47.27,5,9,0,0
16995,28,91.76,4,0,0,0
16996,29,36.22,5,14,0,0
16997,7,43.22,7,83,0,0
16998,36,54.22,9,8,0,0
16999,28,34.2,4,17,0,0
17000,24,50.81,3,5,0,0
17001,45,53.04,1,3,0,0
17002,17,25.77,3,16,3,1
17003,34,105.34,10,12,1,0
17004,53,34.99,3,8,1,0
17005,54,26.64,5,11,1,0
17006,48,53.5,7,11,0,0
17007,27,65.62,5,15,1,0
17008,16,39.41,4,20,0,0
17009,28,68.92,5,36,0,0
17010,55,155.91,6,20,0,0
17011,12,64.22,5,47,2,0
17012,9,43.58,3,28,0,0
17013,37,102.18,10,15,3,0
17014,22,37.56,7,25,0,0
17015,54,36.33,5,28,1,1
17016,13,58.99,7,19,0,0
17017,26,43.58,7,9,0,0
17018,5,41.33,2,9,0,0
17019,18,27.79,6,7,1,1
17020,35,24.19,10,14,0,0
17021,8,57.54,2,6,0,0
17022,52,31.74,9,14,0,0
17023,7,48.82,5,21,3,0
17024,4,36.08,3,4,1,0
17025,38,48.92,5,11,1,0
17026,56,42.34,4,27,1,0
17027,45,79.66,4,19,1,0
17028,24,65.98,11,1,0,0
17029,10,51.8,4,22,1,0
17030,31,113.35,3,14,0,0
17031,34,79.32,6,42,1,1
17032,43,36.15,11,56,0,0
17033,56,72.92,5,17,0,0
17034,14,39.07,6,36,0,0
17035,36,40.13,4,77,0,0
17036,54,64.34,5,28,1,0
17037,28,102.6,7,8,1,0
17038,23,71.5,4,7,0,0
17039,22,87.28,3,28,1,0
17040,32,57.32,6,16,1,0
17041,46,39.73,3,18,0,0
17042,26,64.11,7,5,0,0
17043,18,42.81,4,47,0,1
17044,6,75.07,1,6,0,0
17045,1,61.78,7,4,1,0
17046,21,98.75,4,23,1,0
17047,55,66.32,8,21,0,0
17048,33,42.99,3,20,1,1
17049,24,88.87,7,16,0,0
17050,19,52.64,5,6,2,0
17051,7,41.74,7,13,2,0
17052,29,46.82,4,16,0,0
17053,13,51.25,7,3,0,0
17054,36,27.1,7,1,0,0
17055,2,59.05,8,56,0,0
17056,4,44.37,6,7,0,0
17057,48,55.49,11,9,0,0
17058,30,46.14,4,11,0,0
17059,13,74.72,6,5,0,0
17060,24,63.73,8,1,3,0
17061,12,44.34,8,78,1,0
17062,42,38.63,5,26,1,0
17063,18,42.61,6,0,0,0
17064,28,118.47,2,35,0,0
17065,31,56.97,10,11,1,1
17066,34,35.34,5,17,0,0
17067,42,96.61,5,11,0,0
